ANT_1000_East_A-Ap.geojson,ATL03_20181118130228_07770112_006_02.h5,981948.972,0.000,33959158,0
ANT_1000_East_A-Ap.geojson,ATL03_20181118143645_07780112_006_02.h5,858266.070,0.000,21039475,0
ANT_1000_East_A-Ap.geojson,ATL03_20181118234904_07840110_006_02.h5,915835.956,0.000,3456263,0
ANT_1000_East_A-Ap.geojson,ATL03_20181119012325_07850110_006_02.h5,1549855.031,0.000,1955804,0
ANT_1000_East_A-Ap.geojson,ATL03_20181119123650_07920112_006_02.h5,925301.900,0.000,31685576,0
ANT_1000_East_A-Ap.geojson,ATL03_20181119141107_07930112_006_02.h5,1539652.481,0.000,29226369,0
ANT_1000_East_A-Ap.geojson,ATL03_20181119232327_07990110_006_02.h5,1330074.838,0.000,2956568,0
ANT_1000_East_A-Ap.geojson,ATL03_20181120005744_08000110_006_02.h5,869921.168,0.000,1727281,0
ANT_1000_East_A-Ap.geojson,ATL03_20181120121109_08070112_006_02.h5,931028.684,0.000,19291413,0
ANT_1000_East_A-Ap.geojson,ATL03_20181120134526_08080112_006_02.h5,878648.282,0.000,24368637,0
ANT_1000_East_A-Ap.geojson,ATL03_20181121003203_08150110_006_02.h5,640127.394,0.000,1399454,0
ANT_1000_East_A-Ap.geojson,ATL03_20181121131946_08230112_006_02.h5,775360.856,0.000,29951497,0
ANT_1000_East_A-Ap.geojson,ATL03_20181122014040_08310110_006_02.h5,374310.121,0.000,551952,0
ANT_1000_East_A-Ap.geojson,ATL03_20181122125404_08380112_006_02.h5,946431.303,0.000,21905541,0
ANT_1000_East_A-Ap.geojson,ATL03_20181122142822_08390112_006_02.h5,577321.089,0.000,12979084,0
ANT_1000_East_A-Ap.geojson,ATL03_20181122234041_08450110_006_02.h5,986719.588,0.000,4430106,0
ANT_1000_East_A-Ap.geojson,ATL03_20181123011459_08460110_006_02.h5,1855580.920,0.000,2218999,0
ANT_1000_East_A-Ap.geojson,ATL03_20181123122824_08530112_006_02.h5,1048806.401,0.000,29491036,0
ANT_1000_East_A-Ap.geojson,ATL03_20181123140241_08540112_006_02.h5,1610600.510,0.000,30398128,0
ANT_1000_East_A-Ap.geojson,ATL03_20181123231500_08600110_006_02.h5,1190929.703,1111.000,1880192,5599
ANT_1000_East_A-Ap.geojson,ATL03_20181124004917_08610110_006_02.h5,822854.085,0.000,1477502,0
ANT_1000_East_A-Ap.geojson,ATL03_20181124120242_08680112_006_02.h5,1000991.278,0.000,23694267,0
ANT_1000_East_A-Ap.geojson,ATL03_20181124133659_08690112_006_02.h5,795389.609,0.000,20563648,0
ANT_1000_East_A-Ap.geojson,ATL03_20181125002336_08760110_006_02.h5,642593.563,0.000,1153130,0
ANT_1000_East_A-Ap.geojson,ATL03_20181125113701_08830112_006_02.h5,443379.920,0.000,15012371,0
ANT_1000_East_A-Ap.geojson,ATL03_20181125131118_08840112_006_02.h5,653918.047,0.000,17926937,0
ANT_1000_East_A-Ap.geojson,ATL03_20181125235756_08910110_006_02.h5,928337.089,0.000,3338838,0
ANT_1000_East_A-Ap.geojson,ATL03_20181126124538_08990112_006_02.h5,927918.538,0.000,35620656,0
ANT_1000_East_A-Ap.geojson,ATL03_20181126141956_09000112_006_02.h5,274666.040,0.000,6129063,0
ANT_1000_East_A-Ap.geojson,ATL03_20181126233216_09060110_006_02.h5,993065.389,0.000,2839798,0
ANT_1000_East_A-Ap.geojson,ATL03_20181127010633_09070110_006_02.h5,1827146.575,0.000,12006319,0
ANT_1000_East_A-Ap.geojson,ATL03_20181127121959_09140112_006_02.h5,996028.834,0.000,22687230,0
ANT_1000_East_A-Ap.geojson,ATL03_20181127135417_09150112_006_02.h5,1533648.624,0.000,29765823,0
ANT_1000_East_A-Ap.geojson,ATL03_20181127230637_09210110_006_02.h5,1182228.910,0.000,7174974,0
ANT_1000_East_A-Ap.geojson,ATL03_20181128004054_09220110_006_02.h5,749065.148,0.000,6209553,0
ANT_1000_East_A-Ap.geojson,ATL03_20181128115420_09290112_006_02.h5,977389.209,0.000,30754953,0
ANT_1000_East_A-Ap.geojson,ATL03_20181128132837_09300112_006_02.h5,801158.216,0.000,24349410,0
ANT_1000_East_A-Ap.geojson,ATL03_20181128224058_09360110_006_02.h5,517494.789,0.000,5012720,0
ANT_1000_East_A-Ap.geojson,ATL03_20181129001514_09370110_006_02.h5,694994.298,0.000,3921111,0
ANT_1000_East_A-Ap.geojson,ATL03_20181129112840_09440112_006_02.h5,996406.156,0.000,42532045,0
ANT_1000_East_A-Ap.geojson,ATL03_20181129130257_09450112_006_02.h5,630399.729,0.000,25655505,0
ANT_1000_East_A-Ap.geojson,ATL03_20181129234935_09520110_006_02.h5,934030.095,0.000,6227508,0
ANT_1000_East_A-Ap.geojson,ATL03_20181130123719_09600112_006_02.h5,1081909.024,0.000,39795828,0
ANT_1000_East_A-Ap.geojson,ATL03_20181130232357_09670110_006_02.h5,1033892.717,0.000,9638219,0
ANT_1000_East_A-Ap.geojson,ATL03_20181201005815_09680110_006_02.h5,1161178.072,0.000,11366350,0
